-3.339134211575922677e+02,0.000000000000000000e+00,3.182114463317895456e+02
-1.601980936098916345e+03,0.000000000000000000e+00,-1.147872802957749172e+03
-4.714555891428009318e+02,0.000000000000000000e+00,-1.509059834872202146e+03
-4.385263300329409617e+02,0.000000000000000000e+00,-1.964386507611997104e+02
1.305835247362363560e+01,0.000000000000000000e+00,3.945996793821864230e+02
-2.558406420317429593e+02,0.000000000000000000e+00,-2.354886238715225772e+02
3.955621510117248931e+02,0.000000000000000000e+00,-1.695841445595312507e+03
2.110413872735472580e+02,0.000000000000000000e+00,-1.527508528475074456e+01
3.367434711726606906e+02,0.000000000000000000e+00,-1.530997648098104719e+03
-1.359472669222060176e+03,0.000000000000000000e+00,-9.688550728032967072e+02
1.313684990971554498e+03,0.000000000000000000e+00,-2.966702780217071904e+02
-1.215102602298270313e+03,0.000000000000000000e+00,-6.993056835230544266e+02
6.525041552708379413e+02,0.000000000000000000e+00,-1.703783104937428561e+03
-5.332718142288106833e+01,0.000000000000000000e+00,-4.708202612048113451e+02
1.724165898286131323e+03,0.000000000000000000e+00,4.205527826944303911e+02
-1.085377378227381769e+03,0.000000000000000000e+00,-4.608634591386992838e+02
-9.468494369536299473e+02,0.000000000000000000e+00,7.569726042943627817e+02
9.636249147900954881e+00,0.000000000000000000e+00,-4.826412800993415431e+02
-1.481876393120375951e+03,0.000000000000000000e+00,-9.424129655081436852e+00
-9.672740199020197451e+02,0.000000000000000000e+00,5.751581874123630769e+02
-1.459614311881094579e+02,0.000000000000000000e+00,-2.419509178546582461e+03
1.246090863627458930e+03,0.000000000000000000e+00,4.621542341231952378e+01
6.480101444592918369e+02,0.000000000000000000e+00,-4.857549852395068797e+02
1.498646933831266097e+03,0.000000000000000000e+00,1.320481331255365376e+02
1.107467660545692524e+03,0.000000000000000000e+00,-6.008101401691736783e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
